Volume,Close,Ticker
44846000,169.90060424804688,AAPL
56934900,173.08432006835938,AAPL
77334800,176.66598510742188,AAPL
79763700,175.75067138671875,AAPL
63841300,178.31753540039062,AAPL
70530000,180.8943634033203,AAPL
49340300,181.95887756347656,AAPL
53763500,181.48135375976562,AAPL
66133400,185.69534301757812,AAPL
43627500,184.1013946533203,AAPL
60108400,186.73141479492188,AAPL
53790500,187.29925537109375,AAPL
54412900,188.9928436279297,AAPL
50922700,188.97291564941406,AAPL
46505100,190.72625732421875,AAPL
38134500,189.91932678222656,AAPL
39617700,190.5867919921875,AAPL
24048300,189.25186157226562,AAPL
40552600,189.07252502441406,AAPL
38415400,189.6802215576172,AAPL
43014200,188.6541290283203,AAPL
48794400,189.23191833496094,AAPL
45679300,190.51705932617188,AAPL
43389500,188.71388244628906,AAPL
66628400,192.68881225585938,AAPL
41089700,191.59298706054688,AAPL
47477700,193.5355987548828,AAPL
53377300,194.97015380859375,AAPL
60943700,192.44972229003906,AAPL
52696900,193.9739532470703,AAPL
70404200,197.21165466308594,AAPL
66831600,197.361083984375,AAPL
128256700,196.8231201171875,AAPL
55751900,195.14947509765625,AAPL
40714100,196.1955108642578,AAPL
52242800,194.09349060058594,AAPL
46482500,193.94403076171875,AAPL
37122800,192.86813354492188,AAPL
28919300,192.32022094726562,AAPL
48087700,192.41983032226562,AAPL
34049900,192.84820556640625,AAPL
42628800,191.8021697998047,AAPL
25740000,236.18353271484375,MSFT
50623400,225.85211181640625,MSFT
39585600,219.15834045410156,MSFT
43613600,221.74118041992188,MSFT
27369800,223.900146484375,MSFT
27033900,225.60562133789062,MSFT
28669300,232.42752075195312,MSFT
27269500,235.12869262695312,MSFT
21333300,235.83848571777344,MSFT
29831300,236.94261169433594,MSFT
30028700,232.4669952392578,MSFT
28623000,228.64195251464844,MSFT
35389800,236.814453125,MSFT
31934000,239.1409912109375,MSFT
40234400,238.608642578125,MSFT
66526600,237.1988983154297,MSFT
33454500,244.48416137695312,MSFT
26498900,244.6418914794922,MSFT
25867400,239.26914978027344,MSFT
26541100,244.29685974121094,MSFT
31259900,249.16680908203125,MSFT
39940400,260.84881591796875,MSFT
29077300,254.68743896484375,MSFT
22518000,253.12977600097656,MSFT
50841400,263.766845703125,MSFT
54686000,262.9486083984375,MSFT
42375100,259.8827209472656,MSFT
25818500,259.3700866699219,MSFT
44630900,267.4735412597656,MSFT
37047900,268.3115234375,MSFT
28922400,266.1669006347656,MSFT
29603600,259.0808410644531,MSFT
30000100,255.03871154785156,MSFT
28397400,249.71185302734375,MSFT
22491100,248.56539916992188,MSFT
29219100,251.78724670410156,MSFT
24990900,246.30221557617188,MSFT
21190000,247.23121643066406,MSFT
22491000,246.49989318847656,MSFT
27565300,243.38677978515625,MSFT
24808200,248.1700897216797,MSFT
30760100,252.30117797851562,MSFT
24109800,253.8626251220703,MSFT
21473200,251.17453002929688,MSFT
17340200,250.7297821044922,MSFT
26653400,249.36595153808594,MSFT
28333900,245.67959594726562,MSFT
33339700,250.9471893310547,MSFT
33620300,257.7367858886719,MSFT
46028000,262.3323059082031,MSFT
54768800,272.96636962890625,MSFT
69527400,276.1585388183594,MSFT
43466600,269.0428466796875,MSFT
34558700,270.57464599609375,MSFT
34873300,269.1021423339844,MSFT
36610900,274.4092712402344,MSFT
28172000,277.28521728515625,MSFT
26840200,273.1442565917969,MSFT
21878600,272.00775146484375,MSFT
25087000,277.2259216308594,MSFT
25053400,280.72442626953125,MSFT
32766000,284.9246520996094,MSFT
24883300,283.86724853515625,MSFT
25824300,283.8177795410156,MSFT
22064800,281.0110778808594,MSFT
29770300,288.1860656738281,MSFT
23103000,286.0019226074219,MSFT
27276600,279.5187072753906,MSFT
27403400,280.1710205078125,MSFT
24222700,286.4466552734375,MSFT
20987900,282.78997802734375,MSFT
23836200,285.4188537597656,MSFT
20161800,284.9938659667969,MSFT
17150300,285.07293701171875,MSFT
23244400,282.7603454589844,MSFT
21676400,282.4144592285156,MSFT
26611000,278.4710998535156,MSFT
45772200,272.1954650878906,MSFT
64599200,291.91192626953125,MSFT
46462600,301.26116943359375,MSFT
36446700,303.6627502441406,MSFT
21294100,301.9826354980469,MSFT
26404400,301.8343505859375,MSFT
22360800,300.8362121582031,MSFT
22519900,301.8343505859375,MSFT
28181200,307.0130310058594,MSFT
21318600,305.0364074707031,MSFT
21340800,303.4057312011719,MSFT
30078000,308.653564453125,MSFT
31680200,306.4793395996094,MSFT
19758100,305.3526916503906,MSFT
16336500,305.8370056152344,MSFT
26730300,308.0903015136719,MSFT
24315000,311.0022277832031,MSFT
27276000,315.4790344238281,MSFT
27529500,315.30072021484375,MSFT
24115700,318.1136779785156,MSFT
30797200,312.2502136230469,MSFT
23384900,310.8536682128906,MSFT
43301700,322.8084411621094,MSFT
36630600,329.71185302734375,MSFT
29503100,328.0478820800781,MSFT
45950600,325.25482177734375,MSFT
26773900,329.4048156738281,MSFT
25864000,332.1979064941406,MSFT
21307100,332.73272705078125,MSFT
20396200,330.49432373046875,MSFT
40717100,320.29266357421875,MSFT
23277700,322.15472412109375,MSFT
22514900,323.6701354980469,MSFT
24260300,328.68182373046875,MSFT
22951300,331.0985107421875,MSFT
26003800,334.11932373046875,MSFT
38899100,344.7766418457031,MSFT
46533600,339.06170654296875,MSFT
26375400,334.8226013183594,MSFT
25117800,330.37548828125,MSFT
23556800,336.46673583984375,MSFT
23084700,331.821533203125,MSFT
21520600,325.46282958984375,MSFT
24354100,331.3758239746094,MSFT
20259500,332.64361572265625,MSFT
16997000,331.8512268066406,MSFT
26823800,337.288818359375,MSFT
12508700,334.7631530761719,MSFT
18172400,334.921630859375,MSFT
28161200,338.0118408203125,MSFT
21185300,334.0004577636719,MSFT
32791400,328.6619567871094,MSFT
26698200,329.2958679199219,MSFT
29995300,333.98077392578125,MSFT
20567200,339.3885498046875,MSFT
28302200,341.94390869140625,MSFT
20363900,342.4292907714844,MSFT
64872700,356.0578918457031,MSFT
39732900,351.69000244140625,MSFT
33778400,343.55841064453125,MSFT
69368900,340.4879455566406,MSFT
26678100,341.815185546875,MSFT
41637700,347.629150390625,MSFT
58383700,334.54522705078125,MSFT
39635300,327.5625915527344,MSFT
28484900,335.1395263671875,MSFT
25446000,332.71295166015625,MSFT
18311900,333.12890625,MSFT
27761300,324.3733215332031,MSFT
18253700,323.54132080078125,MSFT
23727700,324.6506042480469,MSFT
17741500,326.9584045410156,MSFT
22327600,322.9371337890625,MSFT
22373300,319.15362548828125,MSFT
20113700,319.846923828125,MSFT
24342600,317.9452819824219,MSFT
18836100,320.94635009765625,MSFT
16966300,318.7871398925781,MSFT
20698900,318.01300048828125,MSFT
21257200,314.5191955566406,MSFT
24744800,314.1222229003906,MSFT
24040000,319.4819641113281,MSFT
16102000,320.0576171875,MSFT
21166400,324.5638122558594,MSFT
23281400,317.586181640625,MSFT
21684100,320.5737609863281,MSFT
14808500,321.28839111328125,MSFT
19284600,325.9632873535156,MSFT
15222100,326.3404846191406,MSFT
26411000,325.3181457519531,MSFT
14931200,326.21142578125,MSFT
18553900,331.06500244140625,MSFT
17535800,330.3999938964844,MSFT
18381000,327.4521484375,MSFT
19530100,331.7796325683594,MSFT
16583300,335.4223327636719,MSFT
17565500,329.2982482910156,MSFT
16544400,333.55633544921875,MSFT
20267000,336.1766357421875,MSFT
37666900,327.75982666015625,MSFT
16834200,326.60845947265625,MSFT
16505900,326.2015075683594,MSFT
21436500,318.38018798828125,MSFT
35529500,317.1494445800781,MSFT
21447900,314.64825439453125,MSFT
17836000,315.1742858886719,MSFT
26297600,309.81451416015625,MSFT
19410100,310.4596862792969,MSFT
19683600,311.3033752441406,MSFT
24140300,313.3976135253906,MSFT
20570000,319.40252685546875,MSFT
21033500,311.05523681640625,MSFT
20720100,316.5837097167969,MSFT
16965600,316.980712890625,MSFT
25645500,324.8218994140625,MSFT
19891200,327.3628234863281,MSFT
20557100,325.9434509277344,MSFT
20063200,329.9434509277344,MSFT
19313100,328.69281005859375,MSFT
21072400,325.2883605957031,MSFT
22158000,330.1617736816406,MSFT
18338500,329.5860900878906,MSFT
23153600,327.650634765625,MSFT
25052100,328.85162353515625,MSFT
25012600,324.2362976074219,MSFT
24374700,326.8665466308594,MSFT
31153600,328.0675048828125,MSFT
55053800,338.1319580078125,MSFT
37828500,325.44720458984375,MSFT
29856500,327.3528747558594,MSFT
22828100,334.7969665527344,MSFT
20265300,335.5910339355469,MSFT
28158800,343.4917297363281,MSFT
24348100,345.7249755859375,MSFT
23624000,350.17156982421875,MSFT
23828300,353.8738098144531,MSFT
25833900,357.8440246582031,MSFT
26767800,360.4941101074219,MSFT
24847300,358.0028076171875,MSFT
28042100,366.9158935546875,MSFT
19986500,363.9482116699219,MSFT
27683900,367.51141357421875,MSFT
26860100,367.6606140136719,MSFT
27182300,374.1253356933594,MSFT
40157000,367.83966064453125,MSFT
52465100,375.3883972167969,MSFT
28423100,371.0421447753906,MSFT
23345300,375.7961730957031,MSFT
10176600,375.37841796875,MSFT
22179200,376.552001953125,MSFT
20453100,380.61981201171875,MSFT
28963400,376.79071044921875,MSFT
30554400,376.85040283203125,MSFT
33020400,372.47430419921875,MSFT
32063300,367.133544921875,MSFT
23065000,370.4951171875,MSFT
21182100,366.79534912109375,MSFT
23118900,368.93365478515625,MSFT
20144800,372.19586181640625,MSFT
27708800,369.28173828125,MSFT
24838300,372.34503173828125,MSFT
30955500,372.3350524902344,MSFT
43277500,363.9409484863281,MSFT
78478200,368.7148742675781,MSFT
21802900,370.6243896484375,MSFT
20603700,371.23114013671875,MSFT
26316700,368.60546875,MSFT
17708000,371.5096130371094,MSFT
17091100,372.5439147949219,MSFT
12673100,372.6235046386719,MSFT
14905400,372.0367126464844,MSFT
14327000,373.2401123046875,MSFT
18723000,373.9959716796875,MSFT
28131200,89.01783752441406,GOOGL
34854800,87.9790267944336,GOOGL
27194400,86.10118103027344,GOOGL
41381500,87.2398681640625,GOOGL
29003900,87.9190902709961,GOOGL
30467800,88.31863403320312,GOOGL
26862000,91.41507720947266,GOOGL
30258100,91.02552795410156,GOOGL
26329200,92.01439666748047,GOOGL
32602400,91.18534851074219,GOOGL
29116700,91.01554870605469,GOOGL
37000400,92.9433364868164,GOOGL
63191100,97.90763092041016,GOOGL
40005100,99.67560577392578,GOOGL
33078500,97.58799743652344,GOOGL
42330000,95.11083984375,GOOGL
30114000,97.408203125,GOOGL
33879800,99.25608825683594,GOOGL
27226200,96.82887268066406,GOOGL
29870700,98.72669219970703,GOOGL
35531100,100.31487274169922,GOOGL
69883800,107.61648559570312,GOOGL
65309300,104.65988159179688,GOOGL
31999600,102.78203582763672,GOOGL
49010200,107.5166015625,GOOGL
94743500,99.25608825683594,GOOGL
119455000,94.90108489990234,GOOGL
54980700,94.46158599853516,GOOGL
50076100,94.50154113769531,GOOGL
54726100,94.57146453857422,GOOGL
50169000,96.82887268066406,GOOGL
42462600,95.4005126953125,GOOGL
34284100,94.24183654785156,GOOGL
33629300,91.68477630615234,GOOGL
30884000,91.54493713378906,GOOGL
41206400,90.78580474853516,GOOGL
36585100,89.02782440185547,GOOGL
27502300,89.76697540283203,GOOGL
30142000,89.95675659179688,GOOGL
31111200,90.25641632080078,GOOGL
32204400,91.89453125,GOOGL
35160100,93.54264068603516,GOOGL
32639300,95.02094268798828,GOOGL
27835500,93.75240325927734,GOOGL
34103300,94.14195251464844,GOOGL
28813500,92.21416473388672,GOOGL
35941000,90.5261001586914,GOOGL
37335600,91.00555419921875,GOOGL
36050200,93.86227416992188,GOOGL
50622100,95.99982452392578,GOOGL
65492000,100.20499420166016,GOOGL
61028500,101.50350952148438,GOOGL
32960400,101.10396575927734,GOOGL
42110300,104.79972076416016,GOOGL
43427400,103.25150299072266,GOOGL
40797800,105.47894287109375,GOOGL
30393300,105.31912994384766,GOOGL
31120900,102.34254455566406,GOOGL
32057900,100.91417694091797,GOOGL
28779600,101.27376556396484,GOOGL
33086200,100.77433776855469,GOOGL
36863400,103.61109161376953,GOOGL
25035400,104.24036407470703,GOOGL
24420100,104.5999526977539,GOOGL
28290500,104.3502426147461,GOOGL
48711500,108.29570770263672,GOOGL
27067400,106.31798553466797,GOOGL
26311800,105.2292251586914,GOOGL
24370300,104.5200424194336,GOOGL
24843600,107.30684661865234,GOOGL
26578000,108.74519348144531,GOOGL
37571200,105.84851837158203,GOOGL
26596400,104.38020324707031,GOOGL
20905700,104.0605697631836,GOOGL
27820800,105.16929626464844,GOOGL
25800100,105.2891616821289,GOOGL
23542800,105.84851837158203,GOOGL
46664100,103.73094940185547,GOOGL
53347600,103.59111022949219,GOOGL
50089200,107.46665954589844,GOOGL
36139800,107.2169418334961,GOOGL
26681700,107.07710266113281,GOOGL
30997200,105.19926452636719,GOOGL
21795400,105.2891616821289,GOOGL
23419500,104.56999206542969,GOOGL
26625100,105.448974609375,GOOGL
26511400,107.64645385742188,GOOGL
36360100,107.22693634033203,GOOGL
63153400,111.62189483642578,GOOGL
78900000,116.43636322021484,GOOGL
41073800,117.37528991699219,GOOGL
36266800,116.37643432617188,GOOGL
45035600,119.37300109863281,GOOGL
33323600,120.70146942138672,GOOGL
35234200,122.68919372558594,GOOGL
41330300,122.61927032470703,GOOGL
35253000,124.90664672851562,GOOGL
34046300,122.41949462890625,GOOGL
34182600,120.76140594482422,GOOGL
42317000,123.33844757080078,GOOGL
35635900,124.46714782714844,GOOGL
35076700,123.52822875976562,GOOGL
37325800,122.7291488647461,GOOGL
30772700,123.57817077636719,GOOGL
26963100,124.5270767211914,GOOGL
32305500,125.86554718017578,GOOGL
26638300,127.16405487060547,GOOGL
52539000,122.35956573486328,GOOGL
29389200,121.99998474121094,GOOGL
23762500,122.08988189697266,GOOGL
28306400,123.49826049804688,GOOGL
22278300,123.68804931640625,GOOGL
30592300,123.52822875976562,GOOGL
35246300,124.94659423828125,GOOGL
45514000,123.38838958740234,GOOGL
26097500,122.95887756347656,GOOGL
30306300,120.41180419921875,GOOGL
26952200,123.00882720947266,GOOGL
34885300,122.19974517822266,GOOGL
33969900,118.20433044433594,GOOGL
39535900,118.19435119628906,GOOGL
27091400,120.04222869873047,GOOGL
24090900,118.96346282958984,GOOGL
29519700,119.56277465820312,GOOGL
14467900,119.7625503540039,GOOGL
27584800,121.61042785644531,GOOGL
24745200,119.9723129272461,GOOGL
21692600,119.34303283691406,GOOGL
35315200,116.31649780273438,GOOGL
23078800,117.0057144165039,GOOGL
30404400,118.79366302490234,GOOGL
44297900,124.39723205566406,GOOGL
33266800,125.2762222290039,GOOGL
25716200,124.5071029663086,GOOGL
26226400,123.61812591552734,GOOGL
37224000,121.89010620117188,GOOGL
37906800,119.06334686279297,GOOGL
72937900,119.88240814208984,GOOGL
29686100,121.39067840576172,GOOGL
52509600,122.06990051269531,GOOGL
61682100,129.12181091308594,GOOGL
44952100,129.25164794921875,GOOGL
36591200,132.42800903320312,GOOGL
28055500,132.56785583496094,GOOGL
23166800,131.39920043945312,GOOGL
26273300,128.2328338623047,GOOGL
20089500,128.30274963378906,GOOGL
26130000,127.963134765625,GOOGL
22746300,131.37921142578125,GOOGL
23535200,131.24935913085938,GOOGL
24912900,129.51136779785156,GOOGL
20857800,129.5413360595703,GOOGL
19569200,129.41146850585938,GOOGL
24695600,131.179443359375,GOOGL
19770700,129.6312255859375,GOOGL
25216100,128.55245971679688,GOOGL
33446300,129.77105712890625,GOOGL
30491300,127.31388092041016,GOOGL
25248700,128.22283935546875,GOOGL
22067500,128.93202209472656,GOOGL
27819700,132.21824645996094,GOOGL
28500700,129.6312255859375,GOOGL
26762900,129.73110961914062,GOOGL
20543300,130.85980224609375,GOOGL
43075600,134.41574096679688,GOOGL
28315800,135.72422790527344,GOOGL
30053800,136.01390075683594,GOOGL
21524600,135.50448608398438,GOOGL
19403100,135.61436462402344,GOOGL
18684500,134.3058624267578,GOOGL
18844300,135.1049346923828,GOOGL
23558300,136.22366333007812,GOOGL
20763400,136.76303100585938,GOOGL
18405500,135.18484497070312,GOOGL
20749500,136.55328369140625,GOOGL
24751000,137.9416961669922,GOOGL
38908400,137.2424774169922,GOOGL
21861300,138.0515594482422,GOOGL
20353700,137.88174438476562,GOOGL
29927500,133.58668518066406,GOOGL
31488700,130.29046630859375,GOOGL
26397300,130.10067749023438,GOOGL
20094600,130.95970153808594,GOOGL
25718700,128.42262268066406,GOOGL
22746500,130.39035034179688,GOOGL
22513100,132.1583251953125,GOOGL
30848100,130.70999145507812,GOOGL
22288000,134.0161895751953,GOOGL
22989400,132.27818298339844,GOOGL
26752300,135.08497619628906,GOOGL
19832600,134.9151611328125,GOOGL
27583200,137.4222869873047,GOOGL
19278100,138.26132202148438,GOOGL
27786600,137.9017333984375,GOOGL
25884300,140.38888549804688,GOOGL
24765500,138.81068420410156,GOOGL
23420500,137.20252990722656,GOOGL
28501900,138.9405517578125,GOOGL
23515800,139.55982971191406,GOOGL
23375000,137.80184936523438,GOOGL
26066000,137.5920867919922,GOOGL
26315200,135.44456481933594,GOOGL
26317900,136.34352111816406,GOOGL
44814300,138.65086364746094,GOOGL
84366200,125.46600341796875,GOOGL
57061100,122.13981628417969,GOOGL
44566500,122.02994537353516,GOOGL
28940100,124.31732177734375,GOOGL
26292300,123.93775939941406,GOOGL
30082400,126.30503845214844,GOOGL
27124600,127.3438491821289,GOOGL
26380100,128.95201110839844,GOOGL
19052700,130.10067749023438,GOOGL
29757300,130.81985473632812,GOOGL
26425800,131.68885803222656,GOOGL
23747800,130.0906982421875,GOOGL
26913300,132.43800354003906,GOOGL
18324800,131.93856811523438,GOOGL
32395200,133.46681213378906,GOOGL
23861500,134.46566772460938,GOOGL
28013200,136.7730255126953,GOOGL
37240600,135.15487670898438,GOOGL
27815500,136.09381103515625,GOOGL
22635300,136.81298828125,GOOGL
17813900,138.33123779296875,GOOGL
12514300,136.53330993652344,GOOGL
23436500,136.25363159179688,GOOGL
18730000,137.04270935058594,GOOGL
23967200,134.8352508544922,GOOGL
38988300,132.37806701660156,GOOGL
31431200,131.70884704589844,GOOGL
36669900,129.12181091308594,GOOGL
27384800,130.83984375,GOOGL
23576200,129.87095642089844,GOOGL
56767100,136.7730255126953,GOOGL
32233900,134.8352508544922,GOOGL
31138000,133.13719177246094,GOOGL
29032800,132.3680877685547,GOOGL
30104800,132.41802978515625,GOOGL
38722400,131.7887420654297,GOOGL
50815200,132.447998046875,GOOGL
32258000,135.64431762695312,GOOGL
25476800,136.49334716796875,GOOGL
49107200,138.18141174316406,GOOGL
27488300,140.25901794433594,GOOGL
26514600,141.3278045654297,GOOGL
16780300,141.35777282714844,GOOGL
19628600,140.20907592773438,GOOGL
16045700,140.06924438476562,GOOGL
18727200,139.5298614501953,GOOGL
